ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	D2	
-0.06591796875	0.818359375	0.57421875	0.0	0.0	0.0	1263	
-0.0634765625	0.81884765625	0.57470703125	0.0	0.0	0.0	1206	
-0.0654296875	0.81884765625	0.57470703125	0.0	0.0	0.0	1247	
-0.06396484375	0.81787109375	0.5751953125	0.0	0.0	0.0	1303	
-0.06640625	0.81787109375	0.5771484375	0.0	0.0	0.0	1263	
-0.0634765625	0.82080078125	0.57666015625	0.0	0.0	0.0	1207	
-0.06494140625	0.81982421875	0.576171875	0.0	0.0	0.0	1245	
-0.064453125	0.81982421875	0.5771484375	0.0	0.0	0.0	1303	
-0.06640625	0.81884765625	0.57470703125	0.0	0.0	0.0	1265	
-0.06689453125	0.8193359375	0.576171875	0.0	0.0	0.0	1207	
-0.06494140625	0.82080078125	0.57470703125	0.0	0.0	0.0	1242	
-0.0654296875	0.81787109375	0.576171875	0.0	0.0	0.0	1303	
-0.06640625	0.81884765625	0.57666015625	0.0	0.0	0.0	1266	
-0.06396484375	0.8203125	0.57421875	0.0	0.0	0.0	1207	
-0.06591796875	0.81884765625	0.57568359375	0.0	0.0	0.0	1244	
-0.06591796875	0.8193359375	0.57763671875	0.0	0.0	0.0	1302	
-0.06640625	0.8203125	0.57958984375	0.0	0.0	0.0	1267	
-0.06494140625	0.81884765625	0.57470703125	0.0	0.0	0.0	1206	
-0.06591796875	0.81689453125	0.57666015625	0.0	0.0	0.0	1241	
-0.06591796875	0.8193359375	0.57568359375	0.0	0.0	0.0	1302	
-0.06640625	0.818359375	0.576171875	0.0	0.0	0.0	1269	
-0.06494140625	0.82177734375	0.5771484375	0.0	0.0	0.0	1207	
-0.06591796875	0.8212890625	0.5751953125	0.0	0.0	0.0	1240	
-0.06787109375	0.81982421875	0.5751953125	0.0	0.0	0.0	1301	
-0.064453125	0.8193359375	0.5751953125	0.0	0.0	0.0	1267	
-0.064453125	0.8173828125	0.576171875	0.0	0.0	0.0	1207	
-0.06689453125	0.8203125	0.57421875	0.0	0.0	0.0	1239	
-0.06591796875	0.8203125	0.57568359375	0.0	0.0	0.0	1301	
-0.06494140625	0.81982421875	0.5732421875	0.0	0.0	0.0	1269	
-0.0673828125	0.81982421875	0.578125	0.0	0.0	0.0	1208	
-0.064453125	0.81982421875	0.57470703125	0.0	0.0	0.0	1240	
-0.0654296875	0.8193359375	0.57421875	0.0	0.0	0.0	1301	
-0.06591796875	0.8173828125	0.57470703125	0.0	0.0	0.0	1271	
-0.06591796875	0.82080078125	0.57568359375	0.0	0.0	0.0	1208	
-0.06640625	0.81982421875	0.57421875	0.0	0.0	0.0	1239	
-0.06640625	0.8203125	0.57568359375	0.0	0.0	0.0	1301	
-0.0673828125	0.818359375	0.57666015625	0.0	0.0	0.0	1272	
-0.06640625	0.8193359375	0.57666015625	0.0	0.0	0.0	1208	
-0.06396484375	0.8193359375	0.576171875	0.0	0.0	0.0	1238	
-0.06494140625	0.8193359375	0.5751953125	0.0	0.0	0.0	1300	
-0.0673828125	0.81884765625	0.576171875	0.0	0.0	0.0	1271	
-0.068359375	0.81982421875	0.57470703125	0.0	0.0	0.0	1209	
-0.06591796875	0.82080078125	0.576171875	0.0	0.0	0.0	1236	
-0.064453125	0.822265625	0.576171875	0.0	0.0	0.0	1300	
-0.06494140625	0.82080078125	0.57421875	0.0	0.0	0.0	1273	
-0.06689453125	0.81884765625	0.57568359375	0.0	0.0	0.0	1209	
-0.06689453125	0.8212890625	0.5771484375	0.0	0.0	0.0	1234	
-0.0673828125	0.818359375	0.57470703125	0.0	0.0	0.0	1300	
-0.06494140625	0.8212890625	0.57568359375	0.0	0.0	0.0	1275	
-0.068359375	0.82177734375	0.57763671875	0.0	0.0	0.0	1210	
-0.06884765625	0.81982421875	0.5751953125	0.0	0.0	0.0	1236	
-0.0654296875	0.81982421875	0.57568359375	0.0	0.0	0.0	1299	
-0.06591796875	0.81884765625	0.57666015625	0.0	0.0	0.0	1276	
-0.0654296875	0.81884765625	0.57470703125	0.0	0.0	0.0	1210	
-0.06689453125	0.81884765625	0.57568359375	0.0	0.0	0.0	1234	
-0.064453125	0.81884765625	0.57763671875	0.0	0.0	0.0	1298	
-0.06689453125	0.81982421875	0.57470703125	0.0	0.0	0.0	1277	
-0.06396484375	0.81884765625	0.57470703125	0.0	0.0	0.0	1210	
-0.06591796875	0.8193359375	0.576171875	0.0	0.0	0.0	1233	
-0.064453125	0.8193359375	0.576171875	0.0	0.0	0.0	1296	
-0.0673828125	0.8203125	0.576171875	0.0	0.0	0.0	1276	
-0.0673828125	0.818359375	0.5791015625	0.0	0.0	0.0	1212	
-0.0654296875	0.82177734375	0.576171875	0.0	0.0	0.0	1231	
-0.06640625	0.8193359375	0.5751953125	0.0	0.0	0.0	1297	
-0.0634765625	0.82080078125	0.5751953125	0.0	0.0	0.0	1278	
-0.06591796875	0.81884765625	0.57275390625	0.0	0.0	0.0	1213	
-0.0654296875	0.8173828125	0.576171875	0.0	0.0	0.0	1230	
-0.064453125	0.8173828125	0.5751953125	0.0	0.0	0.0	1296	
-0.0654296875	0.8193359375	0.5751953125	0.0	0.0	0.0	1279	
-0.0654296875	0.81982421875	0.57470703125	0.0	0.0	0.0	1213	
-0.068359375	0.81884765625	0.5751953125	0.0	0.0	0.0	1230	
-0.0625	0.8193359375	0.5751953125	0.0	0.0	0.0	1296	
-0.06396484375	0.818359375	0.57470703125	0.0	0.0	0.0	1281	
-0.0673828125	0.8193359375	0.576171875	0.0	0.0	0.0	1213	
-0.064453125	0.81640625	0.57666015625	0.0	0.0	0.0	1228	
-0.068359375	0.8193359375	0.57470703125	0.0	0.0	0.0	1294	
-0.06591796875	0.81982421875	0.57373046875	0.0	0.0	0.0	1280	
-0.0673828125	0.818359375	0.5751953125	0.0	0.0	0.0	1215	
-0.0673828125	0.81884765625	0.57568359375	0.0	0.0	0.0	1227	
-0.0654296875	0.8173828125	0.57421875	0.0	0.0	0.0	1292	
-0.0673828125	0.8203125	0.57666015625	0.0	0.0	0.0	1282	
-0.06640625	0.8193359375	0.57666015625	0.0	0.0	0.0	1216	
-0.0654296875	0.81884765625	0.57568359375	0.0	0.0	0.0	1225	
-0.064453125	0.8203125	0.57666015625	0.0	0.0	0.0	1293	
-0.06591796875	0.81787109375	0.57373046875	0.0	0.0	0.0	1283	
-0.06591796875	0.81982421875	0.57568359375	0.0	0.0	0.0	1217	
-0.06591796875	0.81982421875	0.57666015625	0.0	0.0	0.0	1227	
-0.064453125	0.81982421875	0.57421875	0.0	0.0	0.0	1293	
-0.06591796875	0.8212890625	0.5732421875	0.0	0.0	0.0	1285	
-0.0654296875	0.8193359375	0.57470703125	0.0	0.0	0.0	1218	
-0.06640625	0.8212890625	0.57568359375	0.0	0.0	0.0	1225	
-0.06640625	0.8212890625	0.57568359375	0.0	0.0	0.0	1290	
-0.0654296875	0.8193359375	0.5751953125	0.0	0.0	0.0	1286	
-0.06591796875	0.81787109375	0.5751953125	0.0	0.0	0.0	1217	
-0.06689453125	0.8173828125	0.57373046875	0.0	0.0	0.0	1224	
-0.06396484375	0.81884765625	0.5751953125	0.0	0.0	0.0	1290	
-0.0654296875	0.8193359375	0.57373046875	0.0	0.0	0.0	1285	
-0.0654296875	0.81787109375	0.5751953125	0.0	0.0	0.0	1218	
-0.068359375	0.8212890625	0.5751953125	0.0	0.0	0.0	1222	
-0.06591796875	0.8203125	0.576171875	0.0	0.0	0.0	1290	
-0.0673828125	0.8193359375	0.5751953125	0.0	0.0	0.0	1286	
-0.0634765625	0.8193359375	0.576171875	0.0	0.0	0.0	1220	
-0.06591796875	0.81982421875	0.5751953125	0.0	0.0	0.0	1222	
-0.06591796875	0.82080078125	0.57470703125	0.0	0.0	0.0	1289	
-0.06689453125	0.8212890625	0.5751953125	0.0	0.0	0.0	1287	
-0.06787109375	0.81884765625	0.5751953125	0.0	0.0	0.0	1221	
-0.06494140625	0.818359375	0.57470703125	0.0	0.0	0.0	1222	
-0.0654296875	0.8193359375	0.576171875	0.0	0.0	0.0	1288	
-0.06298828125	0.81640625	0.576171875	0.0	0.0	0.0	1288	
-0.06494140625	0.81982421875	0.57373046875	0.0	0.0	0.0	1220	
-0.06640625	0.82177734375	0.578125	0.0	0.0	0.0	1221	
-0.0654296875	0.8203125	0.57568359375	0.0	0.0	0.0	1287	
-0.06396484375	0.818359375	0.57666015625	0.0	0.0	0.0	1290	
-0.06640625	0.81884765625	0.57568359375	0.0	0.0	0.0	1221	
-0.0654296875	0.81884765625	0.5771484375	0.0	0.0	0.0	1219	
-0.06494140625	0.8203125	0.5771484375	0.0	0.0	0.0	1285	
-0.06591796875	0.81982421875	0.57568359375	0.0	0.0	0.0	1289	
-0.06689453125	0.81982421875	0.57470703125	0.0	0.0	0.0	1222	
-0.06640625	0.818359375	0.57275390625	0.0	0.0	0.0	1217	
-0.0654296875	0.8203125	0.57470703125	0.0	0.0	0.0	1287	
-0.06689453125	0.81982421875	0.57666015625	0.0	0.0	0.0	1291	
-0.0673828125	0.822265625	0.57373046875	0.0	0.0	0.0	1224	
-0.06640625	0.8212890625	0.57470703125	0.0	0.0	0.0	1218	
-0.068359375	0.8212890625	0.57470703125	0.0	0.0	0.0	1285	
-0.064453125	0.8193359375	0.57470703125	0.0	0.0	0.0	1293	
-0.06591796875	0.8193359375	0.5751953125	0.0	0.0	0.0	1225	
-0.064453125	0.8193359375	0.5751953125	0.0	0.0	0.0	1217	
-0.0673828125	0.82080078125	0.5751953125	0.0	0.0	0.0	1284	
-0.0654296875	0.8193359375	0.576171875	0.0	0.0	0.0	1294	
-0.06689453125	0.82080078125	0.57568359375	0.0	0.0	0.0	1223	
-0.0654296875	0.818359375	0.57470703125	0.0	0.0	0.0	1216	
-0.064453125	0.81689453125	0.57861328125	0.0	0.0	0.0	1282	
-0.06298828125	0.8193359375	0.5771484375	0.0	0.0	0.0	1292	
-0.06298828125	0.82080078125	0.57568359375	0.0	0.0	0.0	1225	
-0.06591796875	0.8193359375	0.5732421875	0.0	0.0	0.0	1215	
-0.06591796875	0.818359375	0.57373046875	0.0	0.0	0.0	1281	
-0.06494140625	0.8173828125	0.57373046875	0.0	0.0	0.0	1293	
-0.06494140625	0.8203125	0.57666015625	0.0	0.0	0.0	1227	
-0.0654296875	0.8193359375	0.57373046875	0.0	0.0	0.0	1213	
-0.06494140625	0.82080078125	0.5771484375	0.0	0.0	0.0	1282	
-0.06640625	0.818359375	0.576171875	0.0	0.0	0.0	1296	
-0.06689453125	0.818359375	0.57568359375	0.0	0.0	0.0	1228	
-0.06591796875	0.818359375	0.5751953125	0.0	0.0	0.0	1214	
-0.06494140625	0.8173828125	0.57373046875	0.0	0.0	0.0	1281	
-0.06494140625	0.8203125	0.576171875	0.0	0.0	0.0	1297	
-0.06640625	0.81884765625	0.578125	0.0	0.0	0.0	1228	
-0.0654296875	0.8212890625	0.57470703125	0.0	0.0	0.0	1213	
-0.064453125	0.8203125	0.576171875	0.0	0.0	0.0	1279	
-0.06689453125	0.8193359375	0.57421875	0.0	0.0	0.0	1298	
-0.06689453125	0.8173828125	0.57470703125	0.0	0.0	0.0	1230	
-0.0673828125	0.8193359375	0.57763671875	0.0	0.0	0.0	1212	
-0.0654296875	0.8193359375	0.5751953125	0.0	0.0	0.0	1278	
-0.06640625	0.82080078125	0.57470703125	0.0	0.0	0.0	1297	
-0.0634765625	0.8193359375	0.57421875	0.0	0.0	0.0	1231	
-0.06591796875	0.818359375	0.57568359375	0.0	0.0	0.0	1211	
-0.06640625	0.82080078125	0.57666015625	0.0	0.0	0.0	1277	
-0.06640625	0.818359375	0.57568359375	0.0	0.0	0.0	1298	
-0.064453125	0.8193359375	0.5751953125	0.0	0.0	0.0	1233	
-0.06884765625	0.81982421875	0.57373046875	0.0	0.0	0.0	1209	
-0.06591796875	0.82080078125	0.57568359375	0.0	0.0	0.0	1278	
-0.06591796875	0.822265625	0.5732421875	0.0	0.0	0.0	1299	
-0.06494140625	0.8193359375	0.57470703125	0.0	0.0	0.0	1234	
-0.0673828125	0.8203125	0.57666015625	0.0	0.0	0.0	1210	
-0.06689453125	0.818359375	0.5751953125	0.0	0.0	0.0	1275	
-0.064453125	0.8193359375	0.57568359375	0.0	0.0	0.0	1299	
-0.064453125	0.81982421875	0.576171875	0.0	0.0	0.0	1233	
-0.0634765625	0.818359375	0.576171875	0.0	0.0	0.0	1209	
-0.0654296875	0.81884765625	0.576171875	0.0	0.0	0.0	1273	
-0.064453125	0.8203125	0.5771484375	0.0	0.0	0.0	1299	
-0.06591796875	0.82177734375	0.57568359375	0.0	0.0	0.0	1235	
-0.06591796875	0.818359375	0.57666015625	0.0	0.0	0.0	1209	
-0.06591796875	0.8203125	0.5751953125	0.0	0.0	0.0	1271	
-0.06689453125	0.81884765625	0.57470703125	0.0	0.0	0.0	1299	
-0.06494140625	0.81982421875	0.576171875	0.0	0.0	0.0	1236	
-0.06640625	0.81884765625	0.5751953125	0.0	0.0	0.0	1208	
-0.0634765625	0.8212890625	0.57568359375	0.0	0.0	0.0	1272	
-0.0654296875	0.81884765625	0.57421875	0.0	0.0	0.0	1299	
-0.06591796875	0.81787109375	0.57470703125	0.0	0.0	0.0	1238	
-0.06689453125	0.81982421875	0.57568359375	0.0	0.0	0.0	1209	
-0.06494140625	0.82080078125	0.5732421875	0.0	0.0	0.0	1270	
-0.0673828125	0.8203125	0.57275390625	0.0	0.0	0.0	1300	
-0.06640625	0.818359375	0.576171875	0.0	0.0	0.0	1240	
-0.06640625	0.8173828125	0.5751953125	0.0	0.0	0.0	1208	
-0.0625	0.8193359375	0.57763671875	0.0	0.0	0.0	1269	
-0.06640625	0.8193359375	0.57373046875	0.0	0.0	0.0	1301	
-0.06591796875	0.8203125	0.5751953125	0.0	0.0	0.0	1239	
-0.0654296875	0.81982421875	0.5771484375	0.0	0.0	0.0	1207	
-0.06591796875	0.82080078125	0.576171875	0.0	0.0	0.0	1267	
-0.0673828125	0.81884765625	0.57470703125	0.0	0.0	0.0	1301	
-0.0654296875	0.81884765625	0.57421875	0.0	0.0	0.0	1241	
-0.064453125	0.822265625	0.5732421875	0.0	0.0	0.0	1207	
-0.0693359375	0.81982421875	0.57568359375	0.0	0.0	0.0	1269	
-0.0673828125	0.8193359375	0.57421875	0.0	0.0	0.0	1302	
-0.0654296875	0.81982421875	0.576171875	0.0	0.0	0.0	1243	
-0.0673828125	0.8193359375	0.5751953125	0.0	0.0	0.0	1207	
-0.06787109375	0.8203125	0.578125	0.0	0.0	0.0	1268	
-0.0654296875	0.818359375	0.5751953125	0.0	0.0	0.0	1302	
-0.0654296875	0.81982421875	0.57470703125	0.0	0.0	0.0	1244	
-0.0654296875	0.81689453125	0.5732421875	0.0	0.0	0.0	1207	
-0.0654296875	0.81982421875	0.576171875	0.0	0.0	0.0	1266	
-0.0654296875	0.8193359375	0.57568359375	0.0	0.0	0.0	1302	
-0.06689453125	0.8203125	0.57666015625	0.0	0.0	0.0	1243	
-0.06591796875	0.8212890625	0.57275390625	0.0	0.0	0.0	1207	
-0.06640625	0.81884765625	0.57568359375	0.0	0.0	0.0	1265	
-0.0673828125	0.818359375	0.57568359375	0.0	0.0	0.0	1303	
-0.06640625	0.8193359375	0.57470703125	0.0	0.0	0.0	1245	
-0.0673828125	0.8193359375	0.57373046875	0.0	0.0	0.0	1206	
-0.06787109375	0.8203125	0.5751953125	0.0	0.0	0.0	1262	
-0.0673828125	0.81884765625	0.576171875	0.0	0.0	0.0	1302	
-0.064453125	0.82080078125	0.57275390625	0.0	0.0	0.0	1247	
-0.0654296875	0.82177734375	0.5751953125	0.0	0.0	0.0	1206	
-0.0654296875	0.822265625	0.57666015625	0.0	0.0	0.0	1263	
-0.06640625	0.82080078125	0.5751953125	0.0	0.0	0.0	1303	
-0.064453125	0.81787109375	0.57470703125	0.0	0.0	0.0	1249	
-0.064453125	0.8193359375	0.5751953125	0.0	0.0	0.0	1206	
-0.0673828125	0.818359375	0.57568359375	0.0	0.0	0.0	1261	
-0.06689453125	0.81982421875	0.57568359375	0.0	0.0	0.0	1304	
-0.064453125	0.8203125	0.57421875	0.0	0.0	0.0	1251	
-0.0673828125	0.818359375	0.57470703125	0.0	0.0	0.0	1205	
-0.0654296875	0.8193359375	0.57666015625	0.0	0.0	0.0	1259	
-0.06494140625	0.81787109375	0.57666015625	0.0	0.0	0.0	1304	
-0.06640625	0.8203125	0.576171875	0.0	0.0	0.0	1249	
-0.0654296875	0.81884765625	0.57470703125	0.0	0.0	0.0	1205	
-0.064453125	0.81884765625	0.57568359375	0.0	0.0	0.0	1256	
-0.06787109375	0.8203125	0.576171875	0.0	0.0	0.0	1303	
-0.0654296875	0.818359375	0.57373046875	0.0	0.0	0.0	1251	
-0.06591796875	0.81884765625	0.57568359375	0.0	0.0	0.0	1204	
-0.06640625	0.818359375	0.57373046875	0.0	0.0	0.0	1256	
-0.06591796875	0.81884765625	0.576171875	0.0	0.0	0.0	1304	
-0.06396484375	0.8203125	0.57470703125	0.0	0.0	0.0	1253	
-0.0673828125	0.81884765625	0.57421875	0.0	0.0	0.0	1204	
-0.06640625	0.81982421875	0.57666015625	0.0	0.0	0.0	1258	
-0.06591796875	0.8173828125	0.57470703125	0.0	0.0	0.0	1304	
-0.0673828125	0.8193359375	0.57568359375	0.0	0.0	0.0	1254	
-0.06591796875	0.81884765625	0.57470703125	0.0	0.0	0.0	1204	
-0.06640625	0.8193359375	0.578125	0.0	0.0	0.0	1255	
-0.0654296875	0.81982421875	0.57568359375	0.0	0.0	0.0	1304	
-0.0634765625	0.81884765625	0.57470703125	0.0	0.0	0.0	1254	
-0.06396484375	0.8203125	0.576171875	0.0	0.0	0.0	1205	
-0.06494140625	0.81982421875	0.576171875	0.0	0.0	0.0	1253	
-0.06884765625	0.81982421875	0.57666015625	0.0	0.0	0.0	1303	
-0.0673828125	0.8203125	0.5771484375	0.0	0.0	0.0	1256	
-0.0654296875	0.8203125	0.57421875	0.0	0.0	0.0	1205	
-0.06640625	0.82080078125	0.57763671875	0.0	0.0	0.0	1251	
-0.06640625	0.81787109375	0.57421875	0.0	0.0	0.0	1305	
-0.06689453125	0.82080078125	0.57568359375	0.0	0.0	0.0	1258	
-0.06494140625	0.8203125	0.57666015625	0.0	0.0	0.0	1204	
-0.06689453125	0.82080078125	0.57666015625	0.0	0.0	0.0	1251	
-0.06494140625	0.82080078125	0.57568359375	0.0	0.0	0.0	1304	
-0.06640625	0.81884765625	0.57421875	0.0	0.0	0.0	1260	
-0.06494140625	0.81982421875	0.57470703125	0.0	0.0	0.0	1204	
-0.06689453125	0.81982421875	0.5751953125	0.0	0.0	0.0	1249	
-0.0654296875	0.8193359375	0.57373046875	0.0	0.0	0.0	1303	
-0.06689453125	0.81689453125	0.57666015625	0.0	0.0	0.0	1261	
-0.06396484375	0.8203125	0.57666015625	0.0	0.0	0.0	1205	
-0.06494140625	0.818359375	0.57568359375	0.0	0.0	0.0	1248	
-0.0673828125	0.81884765625	0.57470703125	0.0	0.0	0.0	1303	
-0.0654296875	0.81787109375	0.57373046875	0.0	0.0	0.0	1259	
-0.0654296875	0.8203125	0.5751953125	0.0	0.0	0.0	1205	
-0.064453125	0.8203125	0.57861328125	0.0	0.0	0.0	1246	
-0.064453125	0.8193359375	0.57275390625	0.0	0.0	0.0	1303	
-0.06640625	0.8193359375	0.57568359375	0.0	0.0	0.0	1261	
-0.06640625	0.81982421875	0.576171875	0.0	0.0	0.0	1206	
-0.06640625	0.818359375	0.5751953125	0.0	0.0	0.0	1246	
-0.06494140625	0.81982421875	0.57568359375	0.0	0.0	0.0	1302	
-0.06640625	0.8203125	0.57763671875	0.0	0.0	0.0	1263	
-0.06640625	0.8203125	0.57421875	0.0	0.0	0.0	1206	
-0.0673828125	0.81982421875	0.57470703125	0.0	0.0	0.0	1246	
-0.06494140625	0.81884765625	0.57568359375	0.0	0.0	0.0	1303	
-0.0673828125	0.81787109375	0.576171875	0.0	0.0	0.0	1265	
-0.06640625	0.81982421875	0.57568359375	0.0	0.0	0.0	1206	
-0.0673828125	0.8193359375	0.5771484375	0.0	0.0	0.0	1244	
-0.068359375	0.8203125	0.5751953125	0.0	0.0	0.0	1301	
-0.06640625	0.82275390625	0.5751953125	0.0	0.0	0.0	1265	
-0.06640625	0.81982421875	0.5751953125	0.0	0.0	0.0	1206	
-0.06494140625	0.81787109375	0.5771484375	0.0	0.0	0.0	1243	
-0.06591796875	0.8193359375	0.5751953125	0.0	0.0	0.0	1301	
-0.0634765625	0.818359375	0.57666015625	0.0	0.0	0.0	1266	
-0.06640625	0.818359375	0.576171875	0.0	0.0	0.0	1207	
-0.06494140625	0.82080078125	0.57373046875	0.0	0.0	0.0	1241	
-0.06689453125	0.81884765625	0.576171875	0.0	0.0	0.0	1302	
-0.06494140625	0.8193359375	0.57373046875	0.0	0.0	0.0	1268	
-0.06640625	0.81689453125	0.57568359375	0.0	0.0	0.0	1207	
-0.0693359375	0.8193359375	0.578125	0.0	0.0	0.0	1242	
-0.0654296875	0.82080078125	0.5751953125	0.0	0.0	0.0	1301	
-0.06396484375	0.82080078125	0.57373046875	0.0	0.0	0.0	1269	
-0.064453125	0.822265625	0.5771484375	0.0	0.0	0.0	1208	
-0.06689453125	0.818359375	0.5751953125	0.0	0.0	0.0	1241	
-0.06396484375	0.81982421875	0.57470703125	0.0	0.0	0.0	1301	
-0.06640625	0.82177734375	0.576171875	0.0	0.0	0.0	1271	
-0.06396484375	0.81787109375	0.57373046875	0.0	0.0	0.0	1207	
-0.06591796875	0.82080078125	0.57666015625	0.0	0.0	0.0	1240	
-0.0654296875	0.81884765625	0.57568359375	0.0	0.0	0.0	1300	
-0.0654296875	0.81982421875	0.57470703125	0.0	0.0	0.0	1269	
-0.0673828125	0.8212890625	0.576171875	0.0	0.0	0.0	1208	
-0.06591796875	0.81884765625	0.576171875	0.0	0.0	0.0	1238	
-0.06787109375	0.81689453125	0.57666015625	0.0	0.0	0.0	1300	
-0.06640625	0.81982421875	0.576171875	0.0	0.0	0.0	1270	
-0.064453125	0.81787109375	0.57470703125	0.0	0.0	0.0	1208	
-0.0654296875	0.8173828125	0.57373046875	0.0	0.0	0.0	1237	
-0.0673828125	0.82080078125	0.58056640625	0.0	0.0	0.0	1300	
